vid,tmstmp,lat,lon,hdg,pid,rt,des,pdist,dly,tatripid,origtatripno,tablockid,zone,mode,psgld,stst,stsd,pulled_at,rt_chunk
8155,20260219 23:38,41.751251220703125,-87.60760094984522,88,1628,79,Lakefront,20537,False,216,273990795,79 -728,,1,N/A,83880,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
1213,20260219 23:38,41.7517423918753,-87.56442306980942,88,1628,79,Lakefront,32299,False,214,273990812,79 -719,,1,N/A,82920,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
7986,20260219 23:38,41.75200775922355,-87.54544442386951,267,1628,79,Lakefront,38371,False,212,273990810,79 -756,,1,N/A,81960,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
8543,20260219 23:39,41.75006103515625,-87.68301391601562,89,3501,79,Lakefront,22503,False,223,273990777,79 -763,,1,N/A,83880,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
8624,20260219 23:39,41.75054931640625,-87.64905467786286,89,3501,79,Lakefront,32257,False,222,273990829,79 -721,,1,N/A,83280,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
8141,20260219 23:38,41.75123977661133,-87.60831257834363,267,19369,79,Ashland,17881,False,330,273990815,79 -755,,1,N/A,84210,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
1404,20260219 23:39,41.95330166666667,-87.8088,252,1031,80,Harlem,43031,False,88357657,273997686,80 -466,,1,N/A,81900,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
8754,20260219 23:38,41.95325469970703,-87.80890655517578,237,3090,80,Broadway,0,False,88357790,273997794,80 -465,,1,N/A,85170,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
8747,20260219 23:38,41.95357894897461,-87.72976226806641,86,3090,80,Broadway,21954,False,88357789,273997793,80 -464,,1,N/A,83910,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
1394,20260219 23:39,41.95443494392164,-87.65880885268703,88,3090,80,Broadway,41215,False,88357788,273997792,80 -463,,1,N/A,82650,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
1621,20260219 23:38,41.95446259634836,-87.65696280343192,269,10909,80,Harlem,1501,False,88357661,273997689,80 -451,,1,N/A,84870,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
1528,20260219 23:39,41.9536860874721,-87.73022809709822,270,10909,80,Harlem,21397,False,88357659,273997688,80 -467,,1,N/A,83820,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
8382,20260219 23:39,41.95295604906584,-87.78641971788909,269,10909,80,Harlem,36668,False,88357658,273997687,80 -461,,1,N/A,82890,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
1225,20260219 23:38,41.96799087524414,-87.75048405573918,87,16550,81,Wilson/Marine,3644,False,1007528,273983561,91 -457,,1,N/A,84930,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
7981,20260219 23:38,41.96885190691267,-87.67096601213727,88,16550,81,Wilson/Marine,25210,False,1007528,273983548,92 -454,,1,N/A,83730,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
8381,20260219 23:39,41.968849182128906,-87.67194768002159,269,16551,81,Jefferson Park Blue Line,7311,False,1007528,273983546,81 -455,,1,N/A,84720,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
7979,20260219 23:38,41.968318939208984,-87.72247974292652,270,16551,81,Jefferson Park Blue Line,21026,False,1007528,273983365,81 -456,,1,N/A,83820,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
8268,20260219 23:38,41.836506666666665,-87.72566666666667,87,1656,82,Devon/Kedzie,0,False,88362405,273991540,82 -261,,1,N/A,86130,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
8102,20260219 23:39,41.846221923828125,-87.7148946126302,57,1656,82,Devon/Kedzie,6478,False,279,273991539,82 -260,,1,N/A,84780,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
8738,20260219 23:38,41.926484910268634,-87.712158445328,357,1656,82,Devon/Kedzie,37180,False,88362404,273991538,82 -259,,1,N/A,83430,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
8294,20260219 23:38,41.95027646151456,-87.71281831914729,0,1656,82,Devon/Kedzie,45876,False,277,273991537,82 -214,,1,N/A,82200,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
8895,20260219 23:38,41.997371673583984,-87.71070098876953,267,15953,82,31st/Pulaski,649,False,88362400,273991571,82 -213,,1,N/A,84750,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
8634,20260219 23:39,41.91928976232355,-87.71196174621582,178,15953,82,31st/Pulaski,29648,False,1031867,273991570,82 -208,,1,N/A,83820,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
8289,20260219 23:38,41.891846743496984,-87.7113265991211,178,15953,82,31st/Pulaski,39779,False,1031866,273991569,82 -262,,1,N/A,82920,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
1033,20260219 23:38,41.974525451660156,-87.76671123504639,145,7570,85,Harrison,5144,False,88357731,273997329,85 -460,,1,N/A,84750,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
1398,20260219 23:38,41.93179716630416,-87.76626684015447,181,7570,85,Harrison,23198,False,88357730,273997328,85 -453,,1,N/A,83460,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
8210,20260219 23:39,41.93133697509766,-87.76625518798828,358,10943,85,Bryn Mawr,21496,False,88357814,273997420,85 -459,,1,N/A,84000,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
8378,20260219 23:38,41.98242404009845,-87.76835632324219,6,10943,85,Bryn Mawr,42722,False,88357813,273997418,85 -458,,1,N/A,82860,2026-02-19,2026-02-19 23:39:08 CST,"77,78,79,80,81,81W,82,84,85,85A"
8814,20260219 23:39,41.87398147583008,-87.63066101074219,178,3932,22,Howard,0,False,204086,273987085,22 -553,,1,N/A,85680,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
4143,20260219 23:38,41.88291875866876,-87.6294174194336,354,3932,22,Howard,4889,False,204085,273987084,22 -570,,1,N/A,84600,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
8827,20260219 23:38,41.925058619181314,-87.64014790852865,335,3932,22,Howard,21278,False,204084,273987083,22 -579,,1,N/A,83460,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
4325,20260219 23:38,41.957229098758184,-87.66401610503326,335,3932,22,Howard,34729,False,204083,273987082,22 -568,,1,N/A,82380,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
4029,20260219 23:39,41.99585700035095,-87.6700668334961,358,3932,22,Howard,49010,False,204082,273987081,22 -574,,1,N/A,81300,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
4130,20260219 23:38,41.99046377702193,-87.67013018059008,178,3936,22,Harrison,11768,False,204073,273986967,22 -572,,1,N/A,84300,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
8852,20260219 23:38,41.951159990750824,-87.65968029315655,152,3936,22,Harrison,26598,False,204072,273986966,22 -580,,1,N/A,83100,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
4357,20260219 23:38,41.88454154229933,-87.63094329833984,182,3936,22,Harrison,52851,False,204071,273986965,22 -565,,1,N/A,81900,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
8469,20260219 23:38,41.776923015199856,-87.58637540093784,180,2156,28,103rd/Stony Island,12509,False,88349437,273995841,28 -155,,1,N/A,84300,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
8445,20260219 23:38,41.70852502187093,-87.58145523071289,74,2156,28,103rd/Stony Island,40712,False,88349438,273995842,15 -153,,1,N/A,82500,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
8443,20260219 23:39,41.77842751864729,-87.58641578411233,359,10941,28,47th/Lake Park,26815,False,88350467,273995909,28 -158,,1,N/A,83850,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
8406,20260219 23:39,41.73389883602367,-87.62409210205078,358,1039,29,Navy Pier,4071,False,668,273993918,29 -169,,1,N/A,84600,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
8485,20260219 23:38,41.87056706168435,-87.62742163918234,359,1039,29,Navy Pier,53968,False,670,273993917,29 -168,,1,N/A,82800,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
8330,20260219 23:38,41.890869140625,-87.62841796875,90,1039,29,Navy Pier,62182,False,671,273993916,29 -159,,1,N/A,81300,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
8004,20260219 23:39,41.87008361816406,-87.62756576538087,177,1042,29,95th Red Line,14487,False,681,273993998,29 -161,,1,N/A,84000,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
1417,20260219 23:39,41.82688554128011,-87.6265214284261,176,1042,29,95th Red Line,30251,False,682,273993997,29 -152,,1,N/A,82710,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
1182,20260219 23:38,41.722774505615234,-87.62433386908637,91,1042,29,95th Red Line,68778,False,683,273993996,29 -165,,1,N/A,81420,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
8390,20260219 23:38,41.722286470474735,-87.62484741210938,10,10916,34,95th Red Line,34225,False,126320,273996114,34 -156,,1,N/A,83400,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
7901,20260219 23:38,41.67990711757115,-87.62056732177734,176,10934,34,131st & Ellis,16871,False,126245,273996104,34 -157,,1,N/A,84300,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
8488,20260219 23:39,41.659327295091416,-87.61852179633246,158,10934,34,131st & Ellis,25023,False,126244,273996086,34 -159,,1,N/A,83100,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
8912,20260219 23:38,41.83089828491211,-87.63035824424342,88,7100,35,Cottage Grove,22312,False,82,273998543,35 -260,,1,N/A,84000,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
1116,20260219 23:38,41.830902099609375,-87.64054517392759,271,7101,35,36th/Kedzie,8228,False,111496,273998592,35 -259,,1,N/A,84540,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
8191,20260219 23:39,41.82734680175781,-87.69573479729729,269,7101,35,36th/Kedzie,25936,False,111495,273998591,35 -253,,1,N/A,83280,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
8836,20260219 23:38,41.96182531240035,-87.65518001634247,152,5905,36,LaSalle Metra Station,17018,False,1021984,273993751,36 -567,,1,N/A,84000,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
8786,20260219 23:38,41.903927917480466,-87.63048767089843,87,5905,36,LaSalle Metra Station,39919,False,1021986,273993750,36 -566,,1,N/A,82650,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
8303,20260219 23:38,41.876930236816406,-87.6288833618164,270,5905,36,LaSalle Metra Station,52223,False,1021987,273993749,36 -505,,1,N/A,81300,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
1510,20260219 23:39,41.8864540793679,-87.6295166015625,355,5906,36,Devon/Clark,5036,False,1022010,273993836,36 -565,,1,N/A,84690,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
8752,20260219 23:38,41.922000885009766,-87.63830947875977,335,5906,36,Devon/Clark,19613,False,1022009,273993835,36 -554,,1,N/A,83460,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
1550,20260219 23:38,41.96017837524414,-87.65413665771484,357,5906,36,Devon/Clark,34568,False,1022008,273993834,36 -511,,1,N/A,82260,2026-02-19,2026-02-19 23:39:09 CST,"22,24,26,28,29,30,31,34,35,36"
8449,20260219 23:39,41.73616409301758,-87.64061014275802,269,5569,87,Western,27407,False,88416885,273991911,87 -754,,1,N/A,83760,2026-02-19,2026-02-19 23:39:13 CST,"86,87,88,90,91,92,93,94,95,96"
8948,20260219 23:39,41.73530978843814,-87.69894046470768,268,5570,87,Cicero,43305,False,88416983,273991910,87 -714,,1,N/A,82560,2026-02-19,2026-02-19 23:39:13 CST,"86,87,88,90,91,92,93,94,95,96"
8940,20260219 23:38,41.731929779052734,-87.7416000366211,179,5571,87,91st/Commercial,340,False,88416988,273991820,87 -759,,1,N/A,85200,2026-02-19,2026-02-19 23:39:13 CST,"86,87,88,90,91,92,93,94,95,96"
1219,20260219 23:39,41.735939025878906,-87.65344702679178,91,5571,87,91st/Commercial,25297,False,88416987,273991819,87 -762,,1,N/A,84000,2026-02-19,2026-02-19 23:39:13 CST,"86,87,88,90,91,92,93,94,95,96"
8560,20260219 23:38,41.73691177368164,-87.58627492731267,89,5571,87,91st/Commercial,43619,False,88416986,273991818,87 -761,,1,N/A,82800,2026-02-19,2026-02-19 23:39:13 CST,"86,87,88,90,91,92,93,94,95,96"
8745,20260219 23:39,41.96092776594491,-87.80721282958984,0,2944,90,Harlem Blue Line,27506,False,132,273988722,90 -457,,1,N/A,83760,2026-02-19,2026-02-19 23:39:13 CST,"86,87,88,90,91,92,93,94,95,96"
8064,20260219 23:39,41.8551152137018,-87.69551430979082,358,14118,94,Addison/Rockwell,49253,False,334,273996355,94 -666,,1,N/A,82800,2026-02-19,2026-02-19 23:39:13 CST,"86,87,88,90,91,92,93,94,95,96"
8048,20260219 23:39,41.92220240625842,-87.69734191894531,0,14118,94,Addison/Rockwell,76614,False,351,273996354,94 -623,,1,N/A,81360,2026-02-19,2026-02-19 23:39:13 CST,"86,87,88,90,91,92,93,94,95,96"
1573,20260219 23:39,41.94576644897461,-87.69800567626953,178,14119,94,74th/Damen,1626,False,343,273996438,94 -671,,1,N/A,84960,2026-02-19,2026-02-19 23:39:13 CST,"86,87,88,90,91,92,93,94,95,96"
8091,20260219 23:39,41.876744901216945,-87.69617462158203,179,14119,94,74th/Damen,29723,False,342,273996437,94 -670,,1,N/A,83640,2026-02-19,2026-02-19 23:39:13 CST,"86,87,88,90,91,92,93,94,95,96"
1572,20260219 23:39,41.80828846202177,-87.69144035788143,88,14119,94,74th/Damen,55445,False,341,273996436,94 -669,,1,N/A,82350,2026-02-19,2026-02-19 23:39:13 CST,"86,87,88,90,91,92,93,94,95,96"
8114,20260219 23:38,41.77234739415786,-87.69322204589844,186,14119,94,74th/Damen,73440,False,340,273996435,94 -668,,1,N/A,81060,2026-02-19,2026-02-19 23:39:13 CST,"86,87,88,90,91,92,93,94,95,96"
8525,20260219 23:39,41.72633361816406,-87.5573501586914,88,8146,95,92nd/Buffalo,8676,False,88427073,274116844,N5  -153,,1,N/A,84630,2026-02-19,2026-02-19 23:39:13 CST,"86,87,88,90,91,92,93,94,95,96"
8003,20260219 23:39,41.72195219993591,-87.60720920562744,86,8147,95,92nd/Buffalo,28610,False,10003807,273988292,95 -155,,1,N/A,83490,2026-02-19,2026-02-19 23:39:13 CST,"86,87,88,90,91,92,93,94,95,96"
8541,20260219 23:39,41.7214290982201,-87.65070724487305,268,10956,95,87th/Damen,33472,False,10003766,273988280,N5  -152,,1,N/A,83700,2026-02-19,2026-02-19 23:39:13 CST,"86,87,88,90,91,92,93,94,95,96"
8455,20260219 23:39,41.73263168334961,-87.68251037597656,178,29260,95,95th Red Line,3913,False,88414675,273988304,N5  -151,,1,N/A,84660,2026-02-19,2026-02-19 23:39:13 CST,"86,87,88,90,91,92,93,94,95,96"
8711,20260219 23:39,41.80828857421875,-87.69431062178178,88,6126,47,Lake Park,25631,False,227,273995428,47 -663,,1,N/A,84060,2026-02-19,2026-02-19 23:39:14 CST,"37,39,43,44,47,48,49,49B,X49,50"
1420,20260219 23:38,41.80934143066406,-87.59154510498047,217,6128,47,Midway Orange Line,0,False,236,273995425,47 -666,,1,N/A,84960,2026-02-19,2026-02-19 23:39:14 CST,"37,39,43,44,47,48,49,49B,X49,50"
8109,20260219 23:38,41.97607434341331,-87.68921661376953,180,1178,49,79th,956,False,10001446,273987786,49 -665,,1,N/A,85080,2026-02-19,2026-02-19 23:39:14 CST,"37,39,43,44,47,48,49,49B,X49,50"
1444,20260219 23:39,41.91905245573624,-87.68751990276834,178,1178,49,79th,21772,False,10001459,273987620,49 -652,,1,N/A,84210,2026-02-19,2026-02-19 23:39:14 CST,"37,39,43,44,47,48,49,49B,X49,50"
1536,20260219 23:39,41.907911028180806,-87.68721335274833,180,1178,49,79th,25836,False,10001462,273987809,49 -664,,1,N/A,83340,2026-02-19,2026-02-19 23:39:14 CST,"37,39,43,44,47,48,49,49B,X49,50"
8118,20260219 23:38,41.86675281059451,-87.68609619140625,178,1178,49,79th,40849,False,10001463,273987626,44 -602,,1,N/A,82500,2026-02-19,2026-02-19 23:39:14 CST,"37,39,43,44,47,48,49,49B,X49,50"
8823,20260219 23:39,41.7688515403054,-87.68341896750711,182,1178,49,79th,76949,False,10001466,273987621,49 -558,,1,N/A,80820,2026-02-19,2026-02-19 23:39:14 CST,"37,39,43,44,47,48,49,49B,X49,50"
8894,20260219 23:39,41.76833934783936,-87.68341827392578,178,1178,49,79th,77141,False,10001465,273987634,49 -573,,1,N/A,81660,2026-02-19,2026-02-19 23:39:14 CST,"37,39,43,44,47,48,49,49B,X49,50"
8851,20260219 23:38,41.750761686865964,-87.68199647362553,172,1178,49,79th,83814,False,10001467,273987811,49 -572,,1,N/A,80040,2026-02-19,2026-02-19 23:39:14 CST,"37,39,43,44,47,48,49,49B,X49,50"
8032,20260219 23:39,41.78332010904948,-87.68367513020833,359,1180,49,Berwyn,11960,False,10001436,273987765,49 -666,,1,N/A,84600,2026-02-19,2026-02-19 23:39:14 CST,"37,39,43,44,47,48,49,49B,X49,50"
8939,20260219 23:38,41.84423319498698,-87.6853298112458,357,1180,49,Berwyn,34228,False,10001437,273987764,49 -571,,1,N/A,83700,2026-02-19,2026-02-19 23:39:14 CST,"37,39,43,44,47,48,49,49B,X49,50"
8761,20260219 23:39,41.899658203125,-87.68683134834721,356,1180,49,Berwyn,54460,False,10001438,273987763,49 -570,,1,N/A,82800,2026-02-19,2026-02-19 23:39:14 CST,"37,39,43,44,47,48,49,49B,X49,50"
8857,20260219 23:38,41.939146908846766,-87.68795013427734,0,1180,49,Berwyn,68866,False,10001448,273987762,49 -569,,1,N/A,81900,2026-02-19,2026-02-19 23:39:14 CST,"37,39,43,44,47,48,49,49B,X49,50"
8837,20260219 23:38,41.96974563598633,-87.6888746964304,358,1180,49,Berwyn,80031,False,10001439,273987761,49 -568,,1,N/A,81000,2026-02-19,2026-02-19 23:39:14 CST,"37,39,43,44,47,48,49,49B,X49,50"
8795,20260219 23:38,41.97766399383545,-87.6891566382514,0,4107,49B,Howard,4312,False,22225049,273988081,49B-554,,1,N/A,84870,2026-02-19,2026-02-19 23:39:14 CST,"37,39,43,44,47,48,49,49B,X49,50"
1865,20260219 23:39,42.01814270019531,-87.68987274169922,258,4108,49B,Western Brown Line,1,False,22225053,273987978,49 -564,,1,N/A,85170,2026-02-19,2026-02-19 23:39:14 CST,"37,39,43,44,47,48,49,49B,X49,50"
8771,20260219 23:39,41.89091170461554,-87.6769027709961,357,1192,50,Ashland/Clark,23901,False,250,274000207,50 -553,,1,N/A,83700,2026-02-19,2026-02-19 23:39:14 CST,"37,39,43,44,47,48,49,49B,X49,50"
1873,20260219 23:39,41.96131246230181,-87.67891737994026,353,1192,50,Ashland/Clark,49616,False,249,274000206,50 -560,,1,N/A,82470,2026-02-19,2026-02-19 23:39:14 CST,"37,39,43,44,47,48,49,49B,X49,50"
8383,20260219 23:39,41.678367614746094,-87.68048858642578,266,754,119,95th Red Line,43,False,126066,273994557,119 -157,,1,N/A,85320,2026-02-19,2026-02-19 23:39:19 CST,"97,100,103,106,108,111,111A,112,115,119"
8432,20260219 23:39,41.7109495134496,-87.61991483773758,175,757,119,Western,5517,False,126168,273994651,119 -156,,1,N/A,84900,2026-02-19,2026-02-19 23:39:19 CST,"97,100,103,106,108,111,111A,112,115,119"
8474,20260219 23:39,41.67760330775999,-87.67984008789062,8,757,119,Western,33845,False,126167,273994650,108 -154,,1,N/A,83700,2026-02-19,2026-02-19 23:39:19 CST,"97,100,103,106,108,111,111A,112,115,119"
8262,20260219 23:39,41.828100545065745,-87.70446014404297,358,4718,52,Jackson,19190,False,88415614,273988589,52 -210,,1,N/A,84300,2026-02-19,2026-02-19 23:39:20 CST,"51,52,52A,53,53A,54,54A,54B,55,55A"
8897,20260219 23:39,41.79219567775726,-87.7035620212555,178,14120,52,63rd,42091,False,612,273988581,52 -256,,1,N/A,82800,2026-02-19,2026-02-19 23:39:20 CST,"51,52,52A,53,53A,54,54A,54B,55,55A"
8780,20260219 23:38,41.755035400390625,-87.72239685058594,88,28346,53,Peterson,3477,False,1035647,273981790,53 -864,,1,N/A,84900,2026-02-19,2026-02-19 23:39:20 CST,"51,52,52A,53,53A,54,54A,54B,55,55A"
1126,20260219 23:38,41.824581347013776,-87.72400665283203,358,28346,53,Peterson,30027,False,1034585,273981789,53 -859,,1,N/A,83700,2026-02-19,2026-02-19 23:39:20 CST,"51,52,52A,53,53A,54,54A,54B,55,55A"
8607,20260219 23:39,41.88972568511963,-87.72590637207031,2,28346,53,Peterson,53755,False,1035644,273981787,53 -861,,1,N/A,81240,2026-02-19,2026-02-19 23:39:20 CST,"51,52,52A,53,53A,54,54A,54B,55,55A"
8568,20260219 23:38,41.892904593727806,-87.72599792480469,359,28346,53,Peterson,54913,False,1034583,273981788,53 -858,,1,N/A,82500,2026-02-19,2026-02-19 23:39:20 CST,"51,52,52A,53,53A,54,54A,54B,55,55A"
8306,20260219 23:39,41.989975,-87.72843333333333,271,28346,53,Peterson,90440,False,1034581,273981786,53 -860,,1,N/A,80040,2026-02-19,2026-02-19 23:39:20 CST,"51,52,52A,53,53A,54,54A,54B,55,55A"
8567,20260219 23:39,41.89558029174805,-87.72608184814453,178,28350,53,Ford City,34731,False,88393327,273982022,53 -863,,1,N/A,83130,2026-02-19,2026-02-19 23:39:20 CST,"51,52,52A,53,53A,54,54A,54B,55,55A"
8580,20260219 23:39,41.84296905994415,-87.72451174259186,179,28350,53,Ford City,53944,False,88393326,273982021,53 -803,,1,N/A,82050,2026-02-19,2026-02-19 23:39:20 CST,"51,52,52A,53,53A,54,54A,54B,55,55A"
8649,20260219 23:39,41.79859022660689,-87.72339953798236,179,28350,53,Ford City,71182,False,88393325,273982020,53 -807,,1,N/A,81180,2026-02-19,2026-02-19 23:39:20 CST,"51,52,52A,53,53A,54,54A,54B,55,55A"
8650,20260219 23:39,41.778648376464844,-87.72284698486328,176,28350,53,Ford City,78463,False,88393324,273982019,53 -862,,1,N/A,80640,2026-02-19,2026-02-19 23:39:20 CST,"51,52,52A,53,53A,54,54A,54B,55,55A"
8718,20260219 23:39,41.95102233886719,-87.7275390625,178,28351,53,Pulaski Orange Line,14302,False,88393328,273982023,53 -865,,1,N/A,84270,2026-02-19,2026-02-19 23:39:20 CST,"51,52,52A,53,53A,54,54A,54B,55,55A"
8471,20260219 23:39,41.79819869995117,-87.723388671875,178,4573,53A,115th,1163,False,1090548,273999861,53A-701,,1,N/A,85080,2026-02-19,2026-02-19 23:39:20 CST,"51,52,52A,53,53A,54,54A,54B,55,55A"
8613,20260219 23:39,41.714921133858816,-87.72122955322266,178,4573,53A,115th,31560,False,1090547,273999989,53A-753,,1,N/A,83700,2026-02-19,2026-02-19 23:39:20 CST,"51,52,52A,53,53A,54,54A,54B,55,55A"
8544,20260219 23:39,41.68414166666667,-87.71714,270,28357,53A,Pulaski Orange Line,0,False,88351254,273999969,53A-757,,1,N/A,85800,2026-02-19,2026-02-19 23:39:20 CST,"51,52,52A,53,53A,54,54A,54B,55,55A"
1328,20260219 23:39,41.74850117076527,-87.72187319668856,358,28357,53A,Pulaski Orange Line,24381,False,1090467,273999910,53A-756,,1,N/A,84300,2026-02-19,2026-02-19 23:39:20 CST,"51,52,52A,53,53A,54,54A,54B,55,55A"
8581,20260219 23:39,41.870548774456154,-87.74478202030576,358,4588,54,Montrose,8883,False,1066994,273982622,54 -855,,1,N/A,84660,2026-02-19,2026-02-19 23:39:20 CST,"51,52,52A,53,53A,54,54A,54B,55,55A"
8578,20260219 23:39,41.93625259399414,-87.74665832519531,358,4588,54,Montrose,32866,False,1066993,273982621,54 -854,,1,N/A,83580,2026-02-19,2026-02-19 23:39:20 CST,"51,52,52A,53,53A,54,54A,54B,55,55A"
1366,20260219 23:38,41.95995181944312,-87.74767675632384,354,4588,54,Montrose,41586,False,1066992,273982620,54 -808,,1,N/A,82500,2026-02-19,2026-02-19 23:39:20 CST,"51,52,52A,53,53A,54,54A,54B,55,55A"
8583,20260219 23:39,41.85226068496704,-87.74429874420166,178,4590,54,24th Pl,39700,False,1066890,273982646,54 -853,,1,N/A,83160,2026-02-19,2026-02-19 23:39:20 CST,"51,52,52A,53,53A,54,54A,54B,55,55A"
8673,20260219 23:39,41.80637903682521,-87.7430368642338,359,1277,54B,54th/Cermak Pink Line,25537,False,1067493,273992318,54B-806,,1,N/A,84060,2026-02-19,2026-02-19 23:39:20 CST,"51,52,52A,53,53A,54,54A,54B,55,55A"
8893,20260219 23:39,41.78640556335449,-87.73845481872559,355,1286,54B,Ford City,30433,False,1067424,273992273,54B-854,,1,N/A,83100,2026-02-19,2026-02-19 23:39:20 CST,"51,52,52A,53,53A,54,54A,54B,55,55A"
1469,20260219 23:35,41.793563766479494,-87.67374786376953,82,5424,55,Museum of Science & Industry,22891,False,204201,273985261,55 -655,,1,N/A,83850,2026-02-19,2026-02-19 23:39:20 CST,"51,52,52A,53,53A,54,54A,54B,55,55A"
1524,20260219 23:39,41.79303216243136,-87.58389503368433,179,5424,55,Museum of Science & Industry,48632,False,204200,273985260,55 -662,,1,N/A,82470,2026-02-19,2026-02-19 23:39:20 CST,"51,52,52A,53,53A,54,54A,54B,55,55A"
8187,20260219 23:39,41.794368041189095,-87.64164352416992,268,5425,55,Midway Orange Line,18558,False,204335,273985243,55 -602,,1,N/A,84090,2026-02-19,2026-02-19 23:39:20 CST,"51,52,52A,53,53A,54,54A,54B,55,55A"
1485,20260219 23:38,41.7933235168457,-87.71554747081939,268,5425,55,Midway Orange Line,38658,False,204334,273985242,55 -661,,1,N/A,82890,2026-02-19,2026-02-19 23:39:20 CST,"51,52,52A,53,53A,54,54A,54B,55,55A"
